ranking_year,ranking_category,institute_id,institute_name,city,state,score,rank
2022,Management,IR-M-U-0136,Gujarat University,Ahmedabad,Gujarat,41.94,99
2022,Management,IR-M-U-0107,Jamia Hamdard,New Delhi,Delhi,41.44,100
2022,Management,IR-M-U-0195,University of Jammu,Jammu,Jammu and Kashmir,41.44,100
2022,Engineering,IR-E-U-0456,Indian Institute of Technology Madras,Chennai,Tamil Nadu,90.04,1
2022,Engineering,IR-E-I-1074,"Indian Institute of Technology, Delhi",New Delhi,Delhi,88.12,2
2022,Engineering,IR-E-U-0306,"Indian Institute of Technology, Bombay",Mumbai,Maharashtra,83.96,3
2022,Engineering,IR-E-I-1075,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,82.56,4
2022,Engineering,IR-E-U-0573,"Indian Institute of Technology, Kharagpur",Kharagpur,West Bengal,78.89,5
2022,Engineering,IR-E-U-0560,"Indian Institute of Technology, Roorkee",Roorkee,Uttarakhand,76.7,6
2022,Engineering,IR-E-U-0053,Indian Institute of Technology Guwahati,Guwahati,Assam,72.98,7
2022,Engineering,IR-E-U-0467,"National Institute of Technology, Tiruchirappalli",Tiruchirappalli,Tamil Nadu,69.17,8
2022,Engineering,IR-E-U-0013,Indian Institute of Technology Hyderabad,Hyderabad,Telangana,68.03,9
2022,Engineering,IR-E-U-0237,"National Institute of Technology Karnataka, Surathkal",Surathkal,Karnataka,66.04,10
2022,Engineering,IR-E-U-0575,Jadavpur University,Kolkata,West Bengal,65.68,11
2022,Engineering,IR-E-U-0490,Vellore Institute of Technology,Vellore,Tamil Nadu,65.53,12
2022,Engineering,IR-E-U-0701,Indian Institute of Technology (Banaras Hindu University) Varanasi,Varanasi,Uttar Pradesh,63.51,13
2022,Engineering,IR-E-U-0205,Indian Institute of Technology (Indian School of Mines),Dhanbad,Jharkhand,63.5,14
2022,Engineering,IR-E-U-0357,National Institute of Technology Rourkela,Rourkela,Odisha,62.36,15
2022,Engineering,IR-E-U-0273,Indian Institute of Technology Indore,Indore,Madhya Pradesh,61.68,16
2022,Engineering,IR-E-U-0439,Anna University,Chennai,Tamil Nadu,61.41,17
2022,Engineering,IR-E-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,61.4,18
2022,Engineering,IR-E-U-0436,Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,60.92,19
2022,Engineering,IR-E-U-0184,"Indian Institute of Technology, Mandi",Mandi,Himachal Pradesh,60.43,20
2022,Engineering,IR-E-U-0025,National Institute of Technology Warangal,Warangal,Telangana,60,21
2022,Engineering,IR-E-U-0378,Indian Institute of Technology Ropar,Rupnagar,Punjab,59.16,22
2022,Engineering,IR-E-U-0139,"Indian Institute of Technology, Gandhinagar",Gandhinagar,Gujarat,58.27,23
2022,Engineering,IR-E-U-0473,S.R.M. Institute of Science and Technology,Chennai,Tamil Nadu,58.02,24
2022,Engineering,IR-E-U-0497,Amity University,Gautam Budh Nagar,Uttar Pradesh,57.73,25
2022,Engineering,IR-E-U-0108,"Jamia Millia Islamia, New Delhi",New Delhi,Delhi,57.51,26
2022,Engineering,IR-E-U-0363,Siksha `O` Anusandhan,Bhubaneswar,Odisha,57.48,27
2022,Engineering,IR-E-I-1480,Thapar Institute of Engineering and Technology,Patiala,Punjab,57.18,28
2022,Engineering,IR-E-U-0391,Birla Institute of Technology & Science - Pilani,Pilani,Rajasthan,56.9,29
2022,Engineering,IR-E-U-0395,Indian Institute of Technology Jodhpur,Jodhpur,Rajasthan,56.7,30
2022,Engineering,IR-E-U-0263,"National Institute of Technology, Calicut",Kozhikode,Kerala,56.66,31
2022,Engineering,IR-E-U-0334,"Visvesvaraya National Institute of Technology, Nagpur",Nagpur,Maharashtra,56.62,32
2022,Engineering,IR-E-U-0064,"Indian Institute of Technology, Patna",Patna,Bihar,56.19,33
2022,Engineering,IR-E-U-0577,National Institute of Technology Durgapur,Durgapur,West Bengal,55.76,34
2022,Engineering,IR-E-U-0098,Delhi Technological University,New Delhi,Delhi,55.65,35
2022,Engineering,IR-E-U-0355,Indian Institute of Technology Bhubaneswar,Bhubaneswar,Odisha,55.11,36
2022,Engineering,IR-E-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,54.7,37
2022,Engineering,IR-E-U-0055,"National Institute of Technology, Silchar",Silchar,Assam,54.63,38
2022,Engineering,IR-E-U-0458,Kalasalingam Academy of Research and Education,Srivilliputtur,Tamil Nadu,54.62,39
2022,Engineering,IR-E-U-0584,"Indian Institute of Engineering Science and Technology, Shibpur",HOWRAH,West Bengal,54.57,40
2022,Engineering,IR-E-U-0476,Shanmugha Arts Science Technology & Research Academy,Thanjavur,Tamil Nadu,53.36,41
2022,Engineering,IR-E-U-0356,Kalinga Institute of Industrial Technology,BHUBANESWAR,Odisha,53.06,42
2022,Engineering,IR-E-U-0255,Indian Institute of Space Science and Technology,Thiruvananthapuram,Kerala,52.37,43
2022,Engineering,IR-E-U-0020,Koneru Lakshmaiah Education Foundation University (K L College of Engineering),Vaddeswaram,Andhra Pradesh,51.93,44
2022,Engineering,IR-E-U-0747,Chandigarh University,Mohali,Punjab,51.73,45
2022,Engineering,IR-E-U-0410,Malaviya National Institute of Technology,Jaipur,Rajasthan,51.69,46
2022,Engineering,IR-E-U-0530,Motilal Nehru National Institute of Technology,Prayagraj,Uttar Pradesh,51.17,47
2022,Engineering,IR-E-C-16604,Sri Sivasubramaniya Nadar College of Engineering,Kancheepuram,Tamil Nadu,50.5,48
2022,Engineering,IR-E-U-0249,Visvesvaraya Technological University,Belgaum,Karnataka,50.2,49
2022,Engineering,IR-E-U-0172,National Institute of Technology Kurukshetra,Kurukshetra,Haryana,50.11,50
2022,Engineering,IR-E-U-0379,Lovely Professional University,Phagwara,Punjab,49.58,51
2022,Engineering,IR-E-U-0374,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Jalandhar,Punjab,49.45,52
2022,Engineering,IR-E-U-0202,Birla Institute of Technology,Ranchi,Jharkhand,49.33,53
2022,Engineering,IR-E-U-0474,Sathyabama Institute of Science and Technology,Chennai,Tamil Nadu,48.56,54
2022,Engineering,IR-E-C-7252,Manipal Institute of Technology,Manipal,Karnataka,48.33,55
2022,Engineering,IR-E-U-0844,"Indian Institute of Technology, Tirupati",YERPEDU,Andhra Pradesh,48.16,56
2022,Engineering,IR-E-C-37013,PSG College of Technology,Coimbatore,Tamil Nadu,47.68,57
2022,Engineering,IR-E-U-0149,Sardar Vallabhbhai National Institute of Technology,Surat,Gujarat,47.61,58
2022,Engineering,IR-E-U-0389,Banasthali Vidyapith,Banasthali,Rajasthan,47,59
2022,Engineering,IR-E-U-0619,National Institute of Technology Meghalaya,Shillong,Meghalaya,46.67,60
2022,Engineering,IR-E-U-0564,University of Petroleum and Energy Studies,Dehradun,Uttarakhand,46.43,61
2022,Engineering,IR-E-U-0014,International Institute of Information Technology Hyderabad,Hyderabad,Telangana,46.41,62
2022,Engineering,IR-E-U-0072,"National Institute of Technology, Patna",Patna,Bihar,46.24,63
2022,Engineering,IR-E-U-0555,Graphic Era University,Dehradun,Uttarakhand,45.87,64
2022,Engineering,IR-E-U-0092,"National Institute of Technology, Raipur",Raipur,Chhattisgarh,45.71,65
2022,Engineering,IR-E-U-0197,National Institute of Technology Srinagar,Srinagar,Jammu and Kashmir,45.52,66
2022,Engineering,IR-E-C-1331,M. S. Ramaiah Institute of Technology,Bengaluru,Karnataka,45.17,67
2022,Engineering,IR-E-U-0878,Indian Institute of Technology Palakkad,Palakkad,Kerala,44.92,68
2022,Engineering,IR-E-U-0105,Indraprastha Institute of Information Technology Delhi,New Delhi,Delhi,44.79,69
2022,Engineering,IR-E-U-0284,Maulana Azad National Institute of Technology,Bhopal,Madhya Pradesh,44.63,70
2022,Engineering,IR-E-U-0297,Defence Institute of Advanced Technology,Pune,Maharashtra,44.62,71
2022,Engineering,IR-E-C-41593,"College of Engineering, Pune",Pune,Maharashtra,44.38,72
2022,Engineering,IR-E-C-36995,Sri Krishna College of Engineering and Technology,Coimbatore,Tamil Nadu,44.16,73
2022,Engineering,IR-E-U-0099,Guru Gobind Singh Indraprastha University,New Delhi,Delhi,44.02,74
2022,Engineering,IR-E-U-0749,"Manipal University, Jaipur",Jaipur,Rajasthan,43.83,75
2022,Engineering,IR-E-U-0017,Jawaharlal Nehru Technological University,Hyderabad,Telangana,42.77,76
2022,Engineering,IR-E-C-24004,AU College of Engineering (A),Visakhapatnam,Andhra Pradesh,42.76,77
2022,Engineering,IR-E-U-0267,Atal Bihari Vajpayee Indian Institute of Information Technology and Management,Gwalior,Madhya Pradesh,42.56,78
2022,Engineering,IR-E-C-6379,Netaji Subhas University of Technology (NSUT),South West,Delhi,42.14,79
2022,Engineering,IR-E-U-0493,National Institute of Technology Agartala,Agratala,Tripura,41.92,80
2022,Engineering,IR-E-U-0221,International Institute of Information Technology Bangalore,Bengaluru,Karnataka,41.91,81
2022,Engineering,IR-E-U-0286,"Pandit Dwarka Prasad Mishra Indian Institute of Information Technology, Design and Manufacturing (IIITDM) Jabalpur",Jabalpur,Madhya Pradesh,41.79,82
2022,Engineering,IR-E-C-1262,B.M.S. College of Engineering,Bengaluru,Karnataka,41.71,83
2022,Engineering,IR-E-U-0489,Vel Tech Rangarajan Dr. Sagunthala R & D Institute of Science and Technology,Chennai,Tamil Nadu,41.35,84
2022,Engineering,IR-E-C-26794,Thiagarajar College of Engineering,Madurai,Tamil Nadu,41.1,85
2022,Engineering,IR-E-C-45375,"National Institute of Food Technology, Entrepreneurship and Management - Thanjavur (NIFTEM - Thanjavur)",Thanjavur,Tamil Nadu,41.06,86
2022,Engineering,IR-E-U-0080,"Punjab Engineering College (Deemed to be University), Chandigarh",Chandigarh,Chandigarh,41.05,87
2022,Engineering,IR-E-U-0620,National Institute of Technology Goa,Ponda,Goa,40.78,88
2022,Engineering,IR-E-C-1269,R.V. College of Engineering,Bengaluru,Karnataka,40.73,89
2022,Engineering,IR-E-U-0207,"National Institute of Technology, Jamshedpur",Jamshedpur,Jharkhand,40.71,90
2022,Engineering,IR-E-C-19754,SR University,Warangal,Telangana,40.69,91
2022,Engineering,IR-E-U-0078,Panjab University,Chandigarh,Chandigarh,40.58,92
2022,Engineering,IR-E-U-0516,Indian Institute of Information Technology Allahabad,Prayagraj (Allahabad),Uttar Pradesh,40.53,93
2022,Engineering,IR-E-U-0522,Jaypee Institute of Information Technology,Noida,Uttar Pradesh,40.5,94
2022,Engineering,IR-E-C-16626,Rajalakshmi Engineering College,Chennai,Tamil Nadu,40.47,95
2022,Engineering,IR-E-U-0163,The Northcap University,Gurugram,Haryana,40.33,96
2022,Engineering,IR-E-C-1297,Siddaganga Institute of Technology,Tumkur,Karnataka,40.24,97
2022,Engineering,IR-E-C-30045,"C.V. Raman Global University, Odisha",Bhubaneswar,Odisha,40.19,98
2022,Engineering,IR-E-U-0043,"Vignan's Foundation for Science, Technology and Research",Guntur,Andhra Pradesh,40.16,99
2022,Engineering,IR-E-U-0733,PES University,Bengaluru,Karnataka,40.14,100
2022,Engineering,IR-E-U-0201,Shri Mata Vaishno Devi University,Katra,Jammu and Kashmir,40.08,101
2022,Engineering,IR-E-U-0011,Gandhi Institute of Technology and Management,Visakhapatnam,Andhra Pradesh,39.92,102
2022,Engineering,IR-E-U-0445,B. S. Abdur Rahman Crescent Institute of Science and Technology,Chennai,Tamil Nadu,39.92,102
2022,Engineering,IR-E-C-36969,Coimbatore Institute of Technology,Coimbatore,Tamil Nadu,39.83,104
2022,Engineering,IR-E-U-0169,Manav Rachna International Institute of Research & Studies,Faridabad,Haryana,39.66,105
2022,Engineering,IR-E-U-0147,Pandit Deendayal Energy University,Gandhinagar,Gujarat,39.64,106
2022,Engineering,IR-E-U-0460,Karunya Institute of Technology and Sciences,Coimbatore,Tamil Nadu,39.43,107
2022,Engineering,IR-E-U-0613,National Institute of Technology Manipur,Imphal,Manipur,39.32,108
2022,Engineering,IR-E-C-36926,Kumaraguru College of Technology,Coimbatore,Tamil Nadu,39.32,108
2022,Engineering,IR-E-C-43708,"College of Engineering, Trivandrum",Thiruvananthapuram,Kerala,39.24,110
2022,Engineering,IR-E-U-0367,Veer Surendra Sai University of Technology,Burla,Odisha,39.14,111
2022,Engineering,IR-E-U-0795,Indian Institute of Information Technology Guwahati,Guwahati,Assam,39.09,112
2022,Engineering,IR-E-C-19667,Vallurupalli Nageswara Rao Vignana Jyothi Institute of Engineering and Technology,Hyderabad,Telangana,39.04,113
2022,Engineering,IR-E-U-0155,"Amity University Haryana, Gurgaon","Gurugram, Haryana",Haryana,38.87,114
2022,Engineering,IR-E-U-0223,"Jain University, Bangalore",Bengluru,Karnataka,38.55,115
2022,Engineering,IR-E-U-0938,Dr. Vishwanath Karad MIT World Peace University,Pune,Maharashtra,38.51,116
2022,Engineering,IR-E-C-27616,University College of Engineering,Hyderabad,Telangana,38.49,117
2022,Engineering,IR-E-C-37065,Kongu Engineering College,Perundurai,Tamil Nadu,38.31,118
2022,Engineering,IR-E-C-33641,"Veermata Jijabai Technological Institute (VJTI, Mumbai)",Mumbai,Maharashtra,38.29,119
2022,Engineering,IR-E-U-0507,Dayalbagh Educational Institute,Agra,Uttar Pradesh,38.26,120
2022,Engineering,IR-E-C-1371,New Horizon College of Engineering,Bengaluru,Karnataka,38.18,121
2022,Engineering,IR-E-C-37064,Sri Krishna College of Technology,Coimbatore,Tamil Nadu,38.14,122
2022,Engineering,IR-E-U-0056,Tezpur University,Tezpur,Assam,38.12,123
2022,Engineering,IR-E-C-50605,PSG Institute of Technology and Applied Research,Coimbatore,Tamil Nadu,38.04,124
2022,Engineering,IR-E-U-0146,Nirma University,Ahmedabad,Gujarat,38.01,125
2022,Engineering,IR-E-U-0190,Shoolini University of Biotechnology and Management Sciences,Solan,Himachal Pradesh,38.01,125
2022,Engineering,IR-E-S-8898,"National Institute of Food Technology, Enterprenurship & Management",Sonipat,Haryana,37.96,127
2022,Engineering,IR-E-U-0189,"National Institute of Technology, Hamirpur",Hamirpur,Himachal Pradesh,37.91,128
2022,Engineering,IR-E-U-0015,Jawaharlal Nehru Technological University,Kakinada,Andhra Pradesh,37.79,129
2022,Engineering,IR-E-C-27058,Mepco Schlenk Engineering College,Sivakasi,Tamil Nadu,37.79,129
2022,Engineering,IR-E-C-35417,Bharati Vidyapeeth Deemed University College of Engineering,Pune,Maharashtra,37.75,131
2022,Engineering,IR-E-U-0616,National Institute of Technology Uttarakhand,Srinagar (Garhwal),Uttarakhand,37.75,131
2022,Engineering,IR-E-U-0388,"Amity University, Jaipur",Jaipur,Rajasthan,37.65,133
2022,Engineering,IR-E-U-0130,Dhirubhai Ambani Institute of Information and Communication Technology,Gandhinagar,Gujarat,37.64,134
2022,Engineering,IR-E-N-10,SVKM`s Narsee Monjee Institute of Management Studies,Mumbai,Maharashtra,37.58,135
2022,Engineering,IR-E-U-0621,National Institute of Technology Puducherry,Karaikal,Puducherry,37.49,136
2022,Engineering,IR-E-C-1345,"P E S College of Engineering, Mandya",Mandya,Karnataka,37.4,137
2022,Engineering,IR-E-U-0186,Jaypee University of Information Technology,Solan,Himachal Pradesh,37.39,138
2022,Engineering,IR-E-C-10342,Chandigarh Engineering College,Sahibzada Ajit Singh Nagar,Punjab,37.37,139
2022,Engineering,IR-E-C-19747,Anurag University,Hyderabad,Telangana,37.33,140
2022,Engineering,IR-E-C-18010,Velagapudi Ramakrishna Siddhartha Engineering College,Vijayawada,Andhra Pradesh,37.3,141
2022,Engineering,IR-E-I-1015,Vishwakarma Institute of Technology,Pune,Maharashtra,37.28,142
2022,Engineering,IR-E-U-0175,"J. C. Bose University of Science and Technology, YMCA",Faridabad,Haryana,37.27,143
2022,Engineering,IR-E-U-0373,Chitkara University,Rajpura,Punjab,37.24,144
2022,Engineering,IR-E-I-1093,Noida Institute of Engineering & Technology,Greater Noida,Uttar Pradesh,37.2,145
2022,Engineering,IR-E-C-18886,Shri Ramdeobaba College of Engineering and Management,Nagpur,Maharashtra,37.02,146
2022,Engineering,IR-E-U-0643,Galgotias University,Gautam Budh Nagar,Uttar Pradesh,36.89,147
2022,Engineering,IR-E-C-19534,Goka Raju Ranga Raju Institute of Engineering & Technology,Hyderabad,Telangana,36.79,148
2022,Engineering,IR-E-U-0143,Maharaja Sayajirao University of Baroda,Vadodara,Gujarat,36.78,149
2022,Engineering,IR-E-C-6581,Pondicherry Engineering College,Puducherry,Puducherry,36.77,150
2022,Engineering,IR-E-C-43264,"National Institute of Advanced Manufacturing Technology, Ranchi",Ranchi,Jharkhand,36.77,150
2022,Engineering,IR-E-U-0454,Hindustan Institute of Technology and Science (HITS),Chennai,Tamil Nadu,36.71,152
2022,Engineering,IR-E-U-0604,"Amity University, Gwalior",Gwalior,Madhya Pradesh,36.49,153
2022,Engineering,IR-E-C-16614,R.M.K. Engineering College,Thiruvallur,Tamil Nadu,36.46,154
2022,Engineering,IR-E-U-1119,Mahindra University,Hyderabad,Telangana,36.46,154
2022,Engineering,IR-E-I-1441,Saveetha Institute of Medical and Technical Sciences,Chennai,Tamil Nadu,36.44,156
2022,Engineering,IR-E-C-16547,Sri Sairam Engineering College,Kancheepuram,Tamil Nadu,36.41,157
2022,Engineering,IR-E-C-1412,JSS Science and Technology University,Mysuru,Karnataka,36.36,158
2022,Engineering,IR-E-U-0491,Vels Institute of Science Technology & Advanced Studies (VISTAS) -Chennai,Chennai,Tamil Nadu,36.35,159
2022,Engineering,IR-E-C-36975,Government College of Technology,Coimbatore,Tamil Nadu,36.22,160
2022,Engineering,IR-E-C-30153,"Silicon Institute of Technology (SIT), Bhubaneswar",Bhubaneswar,Odisha,36.19,161
2022,Engineering,IR-E-C-19650,Vardhaman College of Engineering,Rangareddy,Telangana,36.15,162
2022,Engineering,IR-E-C-18817,"G. H. Raisoni College of Engineering, Nagpur",Nagpur,Maharashtra,36.12,163
2022,Engineering,IR-E-U-0541,Sharda University,Greater Noida,Uttar Pradesh,36.1,164
2022,Engineering,IR-E-C-26929,Sree Vidyanikethan Engineering College,Tirupati,Andhra Pradesh,36.08,165
2022,Engineering,IR-E-C-25622,Chaitanya Bharathi Institute of Technology,Hyderabad,Telangana,35.84,166
2022,Engineering,IR-E-C-33773,Bharatiya Vidya Bhavan`s Sardar Patel Institute of Technology,Mumbai,Maharashtra,35.62,167
2022,Engineering,IR-E-I-1356,Rabindranath Tagore University,Raisen,Madhya Pradesh,35.62,167
2022,Engineering,IR-E-C-27089,National Engineering College,Kovilpatti,Tamil Nadu,35.58,169
2022,Engineering,IR-E-C-19607,CVR College of Engineering,Ibrahimpatan,Telangana,35.51,170
2022,Engineering,IR-E-U-0615,National Institute of Technology Arunachal Pradesh,Itanagar,Arunachal Pradesh,35.49,171
2022,Engineering,IR-E-C-42054,Army Institute of Technology,Pune,Maharashtra,35.38,172
2022,Engineering,IR-E-U-0614,National Institute of Technology Sikkim,South Sikkim,Sikkim,35.33,173
2022,Engineering,IR-E-C-37028,Sona College of Technology,Salem,Tamil Nadu,35.29,174
2022,Engineering,IR-E-C-1400,NMAM Institute of Technology,"Nitte, Udupi",Karnataka,35.27,175
2022,Engineering,IR-E-C-16576,Chennai Institute of Technology,Chennai,Tamil Nadu,35.27,175
2022,Engineering,IR-E-U-0685,Indira Gandhi Delhi Technical University for Women,Delhi,Delhi,35.23,177
2022,Engineering,IR-E-U-0384,Sant Longowal Institute of Engineering & Technology,Longowal,Punjab,35.2,178
2022,Engineering,IR-E-U-0774,DIT University,Dehradun,Uttarakhand,35.14,179
2022,Engineering,IR-E-C-1406,C M R Institute of Technology,Bengaluru,Karnataka,35.11,180
2022,Engineering,IR-E-C-16560,Easwari Engineering College,Chennai,Tamil Nadu,35.07,181
2022,Engineering,IR-E-U-0535,Rajiv Gandhi Institute of Petroleum Technology,Amethi,Uttar Pradesh,34.99,182
2022,Engineering,IR-E-C-1352,Nitte Meenakshi Institute of Technology,Bengaluru,Karnataka,34.97,183
2022,Engineering,IR-E-U-0455,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",Chennai,Tamil Nadu,34.93,184
2022,Engineering,IR-E-C-18254,Yeshwantrao Chavan College of Engineering,Nagpur,Maharashtra,34.88,185
2022,Engineering,IR-E-U-0513,G. L. A. University,Mathura,Uttar Pradesh,34.74,186
2022,Engineering,IR-E-C-46111,KIET Group of Institutions,Ghaziabad,Uttar Pradesh,34.73,187
2022,Engineering,IR-E-C-17958,GMR Institute of Technology,Rajam,Andhra Pradesh,34.71,188
2022,Engineering,IR-E-U-0217,Christ University,Bengaluru,Karnataka,34.64,189
2022,Engineering,IR-E-U-0765,Institute of Infrastructure Technology Research and Management (IITRAM),Ahmedabad,Gujarat,34.41,190
2022,Engineering,IR-E-U-0168,Maharishi Markandeshwar,Ambala,Haryana,34.37,191
2022,Engineering,IR-E-N-13,Galgotias College of Engineering & Technology,Greater Noida,Uttar Pradesh,34.29,192
2022,Engineering,IR-E-C-42227,Dr. D. Y. Patil Institute of Technology,Pune,Maharashtra,34.1,193
